Name,Age,Years of Experience, Salary ,Role
smt geeta agarwal,37,9,390000,HR Executive
anjana,37,9,390000,HR Executive
poonam,37,9,390000,HR Executive
kanchan,37,9,390000,HR Executive
mona rathore,37,9,390000,HR Executive
preeti,37,9,390000,HR Executive
jyoti,37,9,390000,HR Executive
sania,37,9,390000,HR Executive
bharti,37,9,390000,HR Executive
payal,37,9,390000,HR Executive
rukshana khatun,37,9,390000,HR Executive
ruby,37,9,390000,HR Executive
devi,37,9,390000,HR Executive
isha maheswari,37,9,390000,HR Executive
versha,37,9,390000,HR Executive
noni,37,9,390000,HR Executive
noni,37,9,390000,HR Executive
noni,37,9,390000,HR Executive
noni,37,9,390000,HR Executive
noni,37,9,390000,HR Executive
noni,37,9,390000,HR Executive
noni,37,9,390000,HR Executive
noni,37,9,390000,HR Executive
noni,37,9,390000,HR Executive
noni,37,9,390000,HR Executive
smt. meera devi,37,9,390000,HR Executive
sarita devi,37,9,390000,HR Executive
pooja,37,9,390000,HR Executive
darshan,37,9,390000,HR Executive
monika,37,9,390000,HR Executive
nasira bano,37,9,390000,HR Executive
rani,37,9,390000,HR Executive
farhana,37,9,390000,HR Executive
shama parveen,37,9,390000,HR Executive
pooja,37,9,390000,HR Executive
aalina,37,9,390000,HR Executive
mamta  d/o,37,9,390000,HR Executive
goldy,37,9,390000,HR Executive
jatinder kaur,37,9,390000,HR Executive
arti,37,9,390000,HR Executive
anu kumari,37,9,390000,HR Executive
khushbu,37,9,390000,HR Executive
priyanka,37,9,390000,HR Executive
laxmi koli,37,9,390000,HR Executive
lalmuni koda,37,9,390000,HR Executive
anju parshad,37,9,390000,HR Executive
smt gulshan bano,37,9,390000,HR Executive
smt rekha prajapat,37,9,390000,HR Executive
koshlya,37,9,390000,HR Executive
rani,37,9,390000,HR Executive
neha,37,9,390000,HR Executive
aarti kumari,37,9,390000,HR Executive
mamta,37,9,390000,HR Executive
pinki,37,9,390000,HR Executive
mona,37,9,390000,HR Executive
priyanka @ pinky,37,9,390000,HR Executive
anjali,37,9,390000,HR Executive
depali,37,9,390000,HR Executive
sanita @ anita,37,9,390000,HR Executive
smt puja,37,9,390000,HR Executive
preeti,37,9,390000,HR Executive
km asha,37,9,390000,HR Executive
nisa shekhavat,37,9,390000,HR Executive
radhika,37,9,390000,HR Executive
rani,37,9,390000,HR Executive
annu,37,9,390000,HR Executive
meetu,37,9,390000,HR Executive
moni kumari,37,9,390000,HR Executive
shobha kumari,37,9,390000,HR Executive
jyoti,37,9,390000,HR Executive
ranu,37,9,390000,HR Executive
komal,37,9,390000,HR Executive
neetu,37,9,390000,HR Executive
meenu yadav,37,9,390000,HR Executive
neelam,37,9,390000,HR Executive
soniya,37,9,390000,HR Executive
ritu mundari,37,9,390000,HR Executive
smt-sunita devi,37,9,390000,HR Executive
rukmani tiwari,37,9,390000,HR Executive
shabnam,37,9,390000,HR Executive
annu thakur,37,9,390000,HR Executive
aasma,37,9,390000,HR Executive
monika sharma d/o anil kumar,37,9,390000,HR Executive
maya devi,37,9,390000,HR Executive
anita,37,9,390000,HR Executive
madhuri,37,9,390000,HR Executive
noreen khan,37,9,390000,HR Executive
ravita,37,9,390000,HR Executive
zeenat,37,9,390000,HR Executive
anjali @ sheetal,37,9,390000,HR Executive
sabana,37,9,390000,HR Executive
jasveer kour,37,9,390000,HR Executive
madhuri kumari,37,9,390000,HR Executive
bharti,37,9,390000,HR Executive
smt. shobha,37,9,390000,HR Executive
aaradhana,37,9,390000,HR Executive
monika,37,9,390000,HR Executive
rama tiwari,37,9,390000,HR Executive
soniya,37,9,390000,HR Executive
manful bai,37,9,390000,HR Executive
smt. dipika,37,9,390000,HR Executive
smt. rita,37,9,390000,HR Executive
ku. bharati,37,9,390000,HR Executive
kajal @ soni,37,9,390000,HR Executive
kalpana urf loharu,37,9,390000,HR Executive
anita,37,9,390000,HR Executive
indra,37,9,390000,HR Executive
radha,37,9,390000,HR Executive
mamta,37,9,390000,HR Executive
priyanka,37,9,390000,HR Executive
kajal,37,9,390000,HR Executive
sarad,38,9,390000,HR Executive
sarafat,38,9,390000,HR Executive
sarafraj,38,9,390000,HR Executive
sarah,38,9,390000,HR Executive
sarain,38,9,390000,HR Executive
saral,38,9,390000,HR Executive
sarangthem,38,9,390000,HR Executive
saranjeet,38,9,390000,HR Executive
saranthem,38,9,390000,HR Executive
sararwati,38,9,390000,HR Executive
saraswati,38,9,390000,HR Executive
sarbari,38,9,390000,HR Executive
sarbash,38,9,390000,HR Executive
sarbjeet,38,9,390000,HR Executive
sarda,38,9,390000,HR Executive
sardar,38,9,390000,HR Executive
sardeep,38,9,390000,HR Executive
sardhu,38,9,390000,HR Executive
sareen,38,9,390000,HR Executive
sarfaraj,38,9,390000,HR Executive
sarfraj,38,9,390000,HR Executive
saridevi,38,9,390000,HR Executive
sarif,38,9,390000,HR Executive
sarik,38,9,390000,HR Executive
sarika,38,9,390000,HR Executive
sarip,38,9,390000,HR Executive
sariq,38,9,390000,HR Executive
sarita,38,9,390000,HR Executive
sarjaha,38,9,390000,HR Executive
sarjeet,38,9,390000,HR Executive
sarju,38,9,390000,HR Executive
sarkar,38,9,390000,HR Executive
sarla,38,9,390000,HR Executive
sarmeela,38,9,390000,HR Executive
sarmila,38,9,390000,HR Executive
saroj,38,9,390000,HR Executive
saroja,38,9,390000,HR Executive
sarojani,38,9,390000,HR Executive
sarojini,38,9,390000,HR Executive
sarojni,38,9,390000,HR Executive
saroop,38,9,390000,HR Executive
saroz,38,9,390000,HR Executive
sarsawati,38,9,390000,HR Executive
sarshwati,38,9,390000,HR Executive
sarswati,38,9,390000,HR Executive
sartaj,38,9,390000,HR Executive
sarthak,38,9,390000,HR Executive
saru,38,9,390000,HR Executive
saruf,38,9,390000,HR Executive
sarvan,38,9,390000,HR Executive
sarvash,38,9,390000,HR Executive
sarves,38,9,390000,HR Executive
sarvesh,38,9,390000,HR Executive
sarvjeet,38,9,390000,HR Executive
sarwan,38,9,390000,HR Executive
sarwesh,38,9,390000,HR Executive
sarwitavm,38,9,390000,HR Executive
sashi,38,9,390000,HR Executive
sashikala,38,9,390000,HR Executive
sat,38,9,390000,HR Executive
satan,38,9,390000,HR Executive
satayanarayan,38,9,390000,HR Executive
satbar,38,9,390000,HR Executive
satbir,38,9,390000,HR Executive
sateesh,38,9,390000,HR Executive
satender,38,9,390000,HR Executive
satendra,38,9,390000,HR Executive
satish,38,9,390000,HR Executive
satnam,38,9,390000,HR Executive
satnarayan,38,9,390000,HR Executive
satnosh,38,9,540000,HR Associate
satosh,38,9,540000,HR Associate
satpal,38,9,540000,HR Associate
satrohan,38,9,540000,HR Associate
satrudan,38,9,540000,HR Associate
satrughan,38,9,540000,HR Associate
sattaram,38,9,540000,HR Associate
sattu,38,9,540000,HR Associate
satu,38,9,540000,HR Associate
satveer,38,9,540000,HR Associate
satvida,38,9,540000,HR Associate
satvir,38,9,540000,HR Associate
satwander,38,9,540000,HR Associate
satwanti,38,9,540000,HR Associate
satwinder,38,9,540000,HR Associate
satya,38,9,540000,HR Associate
satyadev,38,9,540000,HR Associate
satyam,38,9,540000,HR Associate
satyanarayan,38,9,540000,HR Associate
satyapal,38,9,540000,HR Associate
satyaprakash,38,9,540000,HR Associate
satyavati,38,9,540000,HR Associate
satyawan,38,9,540000,HR Associate
satyender,38,9,540000,HR Associate
satynarayan,38,9,540000,HR Associate
satyvati,38,9,540000,HR Associate
satyvrat,38,9,540000,HR Associate
saud,38,9,540000,HR Associate
sauhal,38,9,540000,HR Associate
sauni,38,9,540000,HR Associate
saurab,38,9,540000,HR Associate
saurabh,38,9,540000,HR Associate
saurav,38,9,540000,HR Associate
savan,38,9,540000,HR Associate
saveena,38,9,540000,HR Associate
saveroon,38,9,540000,HR Associate
saveta,38,9,540000,HR Associate
savia,38,9,540000,HR Associate
saviha,38,9,540000,HR Associate
savina,38,9,540000,HR Associate
savita,38,9,540000,HR Associate
"savita,",38,9,540000,HR Associate
saviti,38,9,540000,HR Associate
savitri,38,9,540000,HR Associate
savreen,38,9,540000,HR Associate
savrin,38,9,540000,HR Associate
sawali,38,9,540000,HR Associate
sawan,38,9,540000,HR Associate
sawana,38,9,540000,HR Associate
sawariya,38,9,540000,HR Associate
sawarmal,38,9,540000,HR Associate
sawati,38,9,540000,HR Associate
sawatri,38,9,540000,HR Associate
saweta,38,9,540000,HR Associate
sawrn,38,9,540000,HR Associate
sawtri,38,9,540000,HR Associate
sayada,38,9,540000,HR Associate
sayana,38,9,540000,HR Associate
sayara,38,9,540000,HR Associate
sayari,38,9,540000,HR Associate
sayda,38,9,540000,HR Associate
sayeri,38,9,540000,HR Associate
sayja,38,9,540000,HR Associate
sayma,38,9,540000,HR Associate
sayna,38,9,540000,HR Associate
sayra,38,9,540000,HR Associate
sazi,38,9,540000,HR Associate
sazia,38,9,540000,HR Associate
sazid,38,9,540000,HR Associate
saziya,38,9,540000,HR Associate
sazmin,38,9,540000,HR Associate
sazya,38,9,540000,HR Associate
schin,38,9,540000,HR Associate
sedarath,38,9,540000,HR Associate
seeba,38,9,540000,HR Associate
seekha,38,9,540000,HR Associate
seelam,38,9,540000,HR Associate
seema,38,9,540000,HR Associate
seeriya,38,9,540000,HR Associate
seeta,38,9,540000,HR Associate
seetal,38,9,540000,HR Associate
seeva,38,9,540000,HR Associate
sefali,38,9,540000,HR Associate
sehbaj,38,9,540000,HR Associate
sehboob,38,9,540000,HR Associate
sehdev,38,9,540000,HR Associate
sehin,38,9,540000,HR Associate
sehjal,38,9,540000,HR Associate
sehjamal,38,9,540000,HR Associate
sehnaaz,38,9,540000,HR Associate
sehnaj,38,9,540000,HR Associate
sehnawaj,38,9,540000,HR Associate
sehnaz,38,9,540000,HR Associate
sehran,38,9,540000,HR Associate
sehrunisa,38,9,540000,HR Associate
sehzad,38,9,540000,HR Associate
sehzada,38,9,540000,HR Associate
sejan,38,9,540000,HR Associate
sekha,38,9,540000,HR Associate
selars,38,9,540000,HR Associate
selva,38,9,540000,HR Associate
sema,38,9,540000,HR Associate
sen,38,9,540000,HR Associate
senser,38,9,540000,HR Associate
senthia,38,9,540000,HR Associate
sera,38,9,540000,HR Associate
serul,38,9,540000,HR Associate
sethi,38,9,540000,HR Associate
seti,38,9,540000,HR Associate
seva,38,9,540000,HR Associate
sevak,38,9,540000,HR Associate
seweta,38,9,540000,HR Associate
shabana,38,9,540000,HR Associate
shabanam,38,9,540000,HR Associate
shabanm,38,9,540000,HR Associate
shabbenour,38,9,540000,HR Associate
shabbi,38,9,540000,HR Associate
shabbir,38,9,540000,HR Associate
shabbo,38,9,540000,HR Associate
shabi,38,9,540000,HR Associate
shabila,38,9,540000,HR Associate
shabina,38,9,540000,HR Associate
shabir,38,9,540000,HR Associate
shabnam,38,9,540000,HR Associate
shabnur,38,9,540000,HR Associate
shaboob,38,9,540000,HR Associate
shabra,38,9,540000,HR Associate
shabreen,38,9,540000,HR Associate
shabuddin,38,9,540000,HR Associate
shadab,38,9,540000,HR Associate
shadan,38,9,540000,HR Associate
shadhana,38,9,540000,HR Associate
shadhik,38,9,540000,HR Associate
shadhna,38,9,540000,HR Associate
shadik,38,9,540000,HR Associate
shadiya,38,9,540000,HR Associate
shadna,38,9,540000,HR Associate
shafi,38,9,540000,HR Associate
shafibul,38,9,540000,HR Associate
shagufta,38,9,540000,HR Associate
shah,38,9,540000,HR Associate
shahabuddin,38,9,540000,HR Associate
shahbaz,38,9,540000,HR Associate
shahboob,38,9,540000,HR Associate
shahbuddin,38,9,540000,HR Associate
shaheen,38,9,540000,HR Associate
shahera,38,9,540000,HR Associate
shahgujta,38,9,540000,HR Associate
shahib,38,9,540000,HR Associate
shahiba,38,9,540000,HR Associate
shahid,38,9,540000,HR Associate
shahida,38,9,540000,HR Associate
shahin,38,9,540000,HR Associate
shahina,38,9,540000,HR Associate
shahir,38,9,540000,HR Associate
shahista,38,9,540000,HR Associate
shahjad,38,9,540000,HR Associate
shahjadi,38,9,540000,HR Associate
shahna,38,9,540000,HR Associate
shahnabaz,38,9,540000,HR Associate
shahnaj,38,9,540000,HR Associate
shahnam,38,9,540000,HR Associate
shahnawaj,38,9,540000,HR Associate
shahnawaz,38,9,540000,HR Associate
shahnaz,38,9,540000,HR Associate
shahnaza,38,9,540000,HR Associate
shahnwaj,38,9,540000,HR Associate
shahrish,38,9,540000,HR Associate
shahruf,38,9,540000,HR Associate
shahrukh,38,9,540000,HR Associate
shahvaj,38,9,540000,HR Associate
shahwaj,38,9,540000,HR Associate
shahzad,38,9,540000,HR Associate
shahzadi,38,9,540000,HR Associate
shaid,38,9,540000,HR Associate
shaifali,38,9,540000,HR Associate
shaikh,38,9,540000,HR Associate
shail,38,9,540000,HR Associate
shaila,38,9,540000,HR Associate
shailash,38,9,540000,HR Associate
shailender,38,9,540000,HR Associate
shailesh,38,9,540000,HR Associate
shaili,38,9,540000,HR Associate
shailja,38,9,540000,HR Associate
shaina,38,9,540000,HR Associate
shaira,38,9,540000,HR Associate
shajid,38,9,540000,HR Associate
shajiya,38,9,540000,HR Associate
shakar,38,9,540000,HR Associate
shakeela,38,9,540000,HR Associate
shakeena,38,9,540000,HR Associate
shakhtnsana,38,9,540000,HR Associate
shakib,38,9,540000,HR Associate
shakil,38,9,540000,HR Associate
shakina,38,9,540000,HR Associate
shakir,38,9,540000,HR Associate
shakshi,38,9,540000,HR Associate
shakti,38,9,540000,HR Associate
shakun,38,9,540000,HR Associate
shakuna,38,9,540000,HR Associate
shakuntala,38,9,540000,HR Associate
shakuntla,38,9,540000,HR Associate
shakuntla/baby,38,9,540000,HR Associate
shakutal,38,9,540000,HR Associate
shalender,38,9,540000,HR Associate
shalesh,38,9,540000,HR Associate
shalid,38,9,540000,HR Associate
shalig,38,9,540000,HR Associate
shalini,38,9,540000,HR Associate
shallu,38,9,540000,HR Associate
shaloo,38,9,540000,HR Associate
shalu,38,9,540000,HR Associate
sham,38,9,540000,HR Associate
shama,38,9,540000,HR Associate
shambhu,38,9,540000,HR Associate
shambu,38,9,540000,HR Associate
shami,38,9,540000,HR Associate
shamim,38,9,540000,HR Associate
shamima,38,9,540000,HR Associate
shamina,38,9,540000,HR Associate
shampa,38,9,540000,HR Associate
shamrin,38,9,540000,HR Associate
shamshad,38,9,540000,HR Associate
shamsher,38,9,540000,HR Associate
shamshina,38,9,540000,HR Associate
shamshudin,38,9,540000,HR Associate
shamsuddin,38,9,540000,HR Associate
shan,38,9,540000,HR Associate
shana,38,9,540000,HR Associate
shanah,38,9,540000,HR Associate
shanaj,38,9,540000,HR Associate
shanawaz,38,9,540000,HR Associate
shanaz,38,9,540000,HR Associate
smt roshni gupta,38,9,540000,HR Associate
ruksin,38,9,540000,HR Associate
bb javetha,38,9,540000,HR Associate
soni mishra,38,9,540000,HR Associate
archna,38,9,540000,HR Associate
sheela nain,38,9,540000,HR Associate
rinku & joyti,38,9,540000,HR Associate
parwati,38,9,540000,HR Associate
à¤¸à¤ˆà¤¦à¤¾ à¤¬à¥‡à¤—à¤®,38,9,540000,HR Associate
radha @ pinki,38,9,540000,HR Associate
sudesh,38,9,540000,HR Associate
monika,38,9,540000,HR Associate
nitu,38,9,540000,HR Associate
smt ratni,38,9,540000,HR Associate
kumari radha,38,9,540000,HR Associate
suman,38,9,540000,HR Associate
mushkan,38,9,540000,HR Associate
misbah,38,9,540000,HR Associate
lali,38,9,540000,HR Associate
jyoti,38,9,540000,HR Associate
meenakashi w/o amar,38,9,540000,HR Associate
babita,38,9,540000,HR Associate
sangeeta,38,9,540000,HR Associate
pooja verma,38,9,540000,HR Associate
reshma kami,38,9,540000,HR Associate
luxmi rani,38,9,540000,HR Associate
smt sumitra,38,9,540000,HR Associate
padma,38,9,540000,HR Associate
km. rubina,38,9,540000,HR Associate
sabeeha  khatun,38,9,540000,HR Associate
kiran,38,9,540000,HR Associate
smt. daya,38,9,540000,HR Associate
smt. daya,38,9,540000,HR Associate
ruppa devi,38,9,540000,HR Associate
anita soni,38,9,540000,HR Associate
shikha,38,9,540000,HR Associate
chaman jahan,38,9,540000,HR Associate
sashi bala,38,9,540000,HR Associate
jyoti,38,9,540000,HR Associate
sira bano,38,9,540000,HR Associate
preeti,38,9,540000,HR Associate
mallo,38,9,540000,HR Associate
kiranti,38,9,540000,HR Associate
naima,38,9,540000,HR Associate
kalpna,38,9,540000,HR Associate
sneha,38,9,540000,HR Associate
jyoti,38,9,540000,HR Associate
sunita,38,9,540000,HR Associate
pushpa kumari,38,9,540000,HR Associate
smt joty,38,9,540000,HR Associate
neetu,38,9,540000,HR Associate
chanchal,38,9,540000,HR Associate
pooja,38,9,540000,HR Associate
km  meenu sharma,38,9,540000,HR Associate
sohan uraf pinta,38,9,540000,HR Associate
ruksar bano,38,9,540000,HR Associate
smt narayn kaur,38,9,540000,HR Associate
sangeeta,38,9,540000,HR Associate
smt puja @ bharti joshi,38,9,540000,HR Associate
satwinder kaur,38,9,540000,HR Associate
kumari manisha,38,9,540000,HR Associate
halki bai,38,9,540000,HR Associate
nagma,38,9,540000,HR Associate
aradhana,38,9,540000,HR Associate
kanchan,38,9,540000,HR Associate
neha,38,9,540000,HR Associate
madhu nayak,38,9,540000,HR Associate
aashma,38,9,540000,HR Associate
priyanka,38,9,540000,HR Associate
jyoti,38,9,540000,HR Associate
jyoti,38,9,540000,HR Associate
smt chapma bai,38,9,540000,HR Associate
sunita,38,9,540000,HR Associate
kumari puja,38,9,540000,HR Associate
suman kumari,38,9,540000,HR Associate
renu d/olt. kanda swami,38,9,540000,HR Associate
monika kumari,38,9,540000,HR Associate
sheetal,38,9,540000,HR Associate
arshi,38,9,540000,HR Associate
nisha,38,9,540000,HR Associate
guddo,38,9,540000,HR Associate
gulab,38,9,540000,HR Associate
shalu,38,9,540000,HR Associate
nisha,38,9,540000,HR Associate
miss badi,38,9,540000,HR Associate
shrimati harkali,38,9,540000,HR Associate
savita jha,38,9,540000,HR Associate
kachan,38,9,540000,HR Associate
preena parbhakar,38,9,540000,HR Associate
naseema khatun,38,9,540000,HR Associate
ramjas,38,9,540000,HR Associate
supiriya @ muskan,38,9,540000,HR Associate
parwati,38,9,540000,HR Associate
sapna mandal,38,9,540000,HR Associate
ravina yadav,38,9,540000,HR Associate
beena uraf meana,38,9,540000,HR Associate
sngeeta,38,9,540000,HR Associate
miss anju maida,38,9,540000,HR Associate
km durgesh,38,9,540000,HR Associate
smt. krishna devi w/o shankar saini,38,9,540000,HR Associate
sonam,38,9,540000,HR Associate
devika,38,9,540000,HR Associate
sunita panchal,38,9,540000,HR Associate
poonam,38,9,540000,HR Associate
suhaliya,38,9,540000,HR Associate
dipali,38,9,540000,HR Associate
sana,38,9,540000,HR Associate
kajal,38,9,540000,HR Associate
à¤•à¥‹à¤¶à¤²à¥â€à¤¯à¤¾,38,9,540000,HR Associate
shanti,38,9,540000,HR Associate
rihana khatoon,38,9,540000,HR Associate
à¤¶à¥à¤°à¥€à¤®à¤¤à¥€ à¤‡à¤¨à¥â€à¤¦à¥à¤°à¤¾,38,9,540000,HR Associate
laxmi,38,9,540000,HR Associate
kumare  dali,38,9,540000,HR Associate
rupa,38,9,540000,HR Associate
anuradha,38,9,540000,HR Associate
nikki sharma,38,9,540000,HR Associate
doli,38,9,540000,HR Associate
yashmin,38,9,540000,HR Associate
